complaint_id,region,timestamp,category,customer_count,escalation_level
CPLNT-014706,EMEA-EAST,2026-07-23 09:15:00,No Signal,320,Medium
CPLNT-014707,ASIA-PAC,2026-07-15 18:05:00,No Signal,200,Medium
CPLNT-014708,ASIA-PAC,2026-07-22 02:25:00,No Signal,532,Medium
CPLNT-014709,ASIA-PAC,2026-07-18 03:00:00,No Signal,850,Critical
CPLNT-014710,US-WEST-01,2026-07-10 09:40:00,No Signal,1000,Critical
CPLNT-014711,US-SOUTH-01,2026-07-30 19:10:00,Service Outage,1680,Critical
CPLNT-014712,ASIA-SOUTH,2026-07-30 08:05:00,Slow Network,40,Low
CPLNT-014713,EMEA-WEST,2026-07-25 10:15:00,Slow Network,500,High
CPLNT-014714,US-WEST-01,2026-07-19 15:45:00,Service Outage,850,Critical
CPLNT-014715,ASIA-PAC,2026-07-27 05:10:00,Service Outage,210,Medium
CPLNT-014716,US-EAST-01,2026-07-26 04:10:00,No Signal,40,Critical
CPLNT-014717,US-WEST-01,2026-07-13 19:45:00,No Signal,700,High
CPLNT-014718,ASIA-PAC,2026-07-26 15:15:00,No Signal,840,Critical
CPLNT-014719,ASIA-PAC,2026-07-11 22:20:00,Service Outage,672,High
CPLNT-014720,ASIA-SOUTH,2026-07-18 19:35:00,No Signal,100,Low
CPLNT-014721,EMEA-WEST,2026-07-15 11:30:00,No Signal,380,High
CPLNT-014722,US-SOUTH-01,2026-07-24 01:25:00,No Signal,550,Medium
CPLNT-014723,US-SOUTH-01,2026-07-28 18:45:00,Service Outage,120,High
CPLNT-014724,EMEA-EAST,2026-07-12 10:15:00,Service Outage,220,Critical
CPLNT-014725,US-WEST-01,2026-07-30 23:00:00,Service Outage,450,Medium
CPLNT-014726,EMEA-WEST,2026-07-25 11:05:00,Service Outage,250,High
CPLNT-014727,ASIA-SOUTH,2026-07-24 21:40:00,No Signal,90,Low
CPLNT-014728,US-EAST-01,2026-07-21 07:00:00,Service Outage,60,High
CPLNT-014729,ASIA-PAC,2026-07-14 05:30:00,Service Outage,1330,High
CPLNT-014730,EMEA-EAST,2026-07-30 22:35:00,Service Outage,1000,High
CPLNT-014731,EMEA-WEST,2026-07-27 15:40:00,Service Outage,300,Critical
CPLNT-014732,ASIA-PAC,2026-07-16 21:45:00,Service Outage,480,Medium
CPLNT-014733,ASIA-PAC,2026-07-14 19:15:00,Service Outage,350,Critical
CPLNT-014734,US-EAST-01,2026-07-13 14:15:00,Slow Network,700,High
CPLNT-014735,US-EAST-01,2026-07-27 19:10:00,Slow Network,350,Low
CPLNT-014736,US-WEST-01,2026-07-28 13:00:00,No Signal,1000,High
CPLNT-014737,US-SOUTH-01,2026-07-19 03:30:00,No Signal,489,Medium
CPLNT-014738,ASIA-SOUTH,2026-07-10 14:25:00,Service Outage,60,Medium
CPLNT-014739,US-SOUTH-01,2026-07-17 11:40:00,Service Outage,180,Medium
CPLNT-014740,ASIA-PAC,2026-07-28 11:35:00,No Signal,251,High
CPLNT-014741,US-SOUTH-01,2026-07-17 02:00:00,Service Outage,630,Medium
CPLNT-014742,US-EAST-01,2026-07-22 04:30:00,Service Outage,40,Low
CPLNT-014743,ASIA-SOUTH,2026-07-11 11:25:00,Service Outage,800,High
CPLNT-014744,EMEA-WEST,2026-07-10 23:25:00,No Signal,1200,High
CPLNT-014745,EMEA-EAST,2026-07-26 20:45:00,No Signal,280,Medium
CPLNT-014746,US-EAST-01,2026-07-31 18:15:00,No Signal,500,Medium
CPLNT-014747,US-EAST-01,2026-07-19 06:15:00,Service Outage,500,Medium
CPLNT-014748,EMEA-EAST,2026-07-29 02:05:00,No Signal,200,Medium
CPLNT-014749,EMEA-WEST,2026-07-29 15:40:00,Service Outage,200,High
CPLNT-014750,ASIA-PAC,2026-07-20 11:30:00,Service Outage,50,Medium
CPLNT-014751,ASIA-PAC,2026-07-29 02:05:00,Service Outage,350,High
CPLNT-014752,ASIA-SOUTH,2026-07-10 15:35:00,Service Outage,650,Medium
CPLNT-014753,US-WEST-01,2026-07-16 16:45:00,Service Outage,700,High
CPLNT-014754,ASIA-PAC,2026-07-16 23:05:00,No Signal,650,High
CPLNT-014755,US-EAST-01,2026-07-28 13:45:00,No Signal,700,Medium
CPLNT-014756,US-SOUTH-01,2026-07-19 22:20:00,Service Outage,1200,Critical
CPLNT-014757,ASIA-PAC,2026-07-20 06:15:00,No Signal,750,High
CPLNT-014758,US-EAST-01,2026-07-17 11:45:00,Service Outage,380,Medium
CPLNT-014759,US-SOUTH-01,2026-07-22 14:20:00,Service Outage,1400,High
CPLNT-014760,US-SOUTH-01,2026-07-28 08:15:00,No Signal,30,High
CPLNT-014761,US-EAST-01,2026-07-20 10:35:00,Service Outage,280,Critical
CPLNT-014762,ASIA-PAC,2026-07-13 11:10:00,No Signal,320,Medium
CPLNT-014763,US-EAST-01,2026-07-14 23:45:00,No Signal,400,Medium
CPLNT-014764,ASIA-PAC,2026-07-20 04:00:00,Service Outage,550,High
CPLNT-014765,US-WEST-01,2026-07-11 03:30:00,No Signal,450,Medium
CPLNT-014766,ASIA-SOUTH,2026-07-31 18:40:00,No Signal,600,High
CPLNT-014767,US-SOUTH-01,2026-07-23 04:00:00,Service Outage,80,Medium
CPLNT-014768,US-EAST-01,2026-07-14 23:25:00,Service Outage,950,Critical
CPLNT-014769,US-EAST-01,2026-07-18 17:35:00,Service Outage,750,High
CPLNT-014770,US-EAST-01,2026-07-20 19:15:00,Service Outage,50,Medium
CPLNT-014771,US-EAST-01,2026-07-12 00:30:00,Service Outage,50,Medium
CPLNT-014772,US-EAST-01,2026-07-16 12:00:00,No Signal,300,Critical
CPLNT-014773,ASIA-PAC,2026-07-13 19:30:00,Service Outage,700,Medium
CPLNT-014774,ASIA-SOUTH,2026-07-26 23:35:00,No Signal,150,High
CPLNT-014775,ASIA-PAC,2026-07-16 19:20:00,No Signal,380,Critical
CPLNT-014776,US-EAST-01,2026-07-29 15:20:00,No Signal,400,High
CPLNT-014777,US-SOUTH-01,2026-07-11 03:15:00,Service Outage,20,High
CPLNT-014778,ASIA-SOUTH,2026-07-12 05:35:00,Service Outage,200,High
CPLNT-014779,EMEA-WEST,2026-07-16 02:25:00,Service Outage,150,Low
CPLNT-014780,US-EAST-01,2026-07-10 18:25:00,No Signal,220,Medium
CPLNT-014781,US-EAST-01,2026-07-22 20:35:00,Service Outage,950,High
CPLNT-014782,US-WEST-01,2026-07-13 03:00:00,No Signal,280,Medium
CPLNT-014783,EMEA-EAST,2026-07-15 15:10:00,Service Outage,1200,High
CPLNT-014784,ASIA-PAC,2026-07-14 20:35:00,Service Outage,56,Medium
CPLNT-014785,US-EAST-01,2026-07-16 16:15:00,No Signal,200,Low
CPLNT-014786,EMEA-WEST,2026-07-10 14:20:00,Intermittent Service,280,Low
CPLNT-014787,EMEA-WEST,2026-07-30 08:05:00,Slow Network,1100,Critical
CPLNT-014788,US-EAST-01,2026-07-18 07:40:00,No Signal,300,Medium
CPLNT-014789,EMEA-EAST,2026-07-25 09:20:00,Service Outage,60,Low
CPLNT-014790,US-SOUTH-01,2026-07-20 16:15:00,Service Outage,56,High
CPLNT-014791,US-EAST-01,2026-07-25 14:20:00,Service Outage,1200,High
CPLNT-014792,US-EAST-01,2026-07-27 11:05:00,No Signal,40,Critical
CPLNT-014793,EMEA-EAST,2026-07-31 23:59:00,Service Outage,700,Medium
CPLNT-014794,US-EAST-01,2026-07-13 06:35:00,Service Outage,80,Medium
CPLNT-014795,ASIA-PAC,2026-07-10 06:15:00,Service Outage,700,High
CPLNT-014796,ASIA-SOUTH,2026-07-23 08:05:00,No Signal,500,Medium
CPLNT-014797,EMEA-EAST,2026-07-24 23:15:00,No Signal,1100,Critical
CPLNT-014798,EMEA-EAST,2026-07-21 11:00:00,Service Outage,750,Medium
CPLNT-014799,EMEA-EAST,2026-07-16 01:30:00,Service Outage,700,Medium
CPLNT-014800,US-EAST-01,2026-07-23 23:05:00,Service Outage,750,Medium
CPLNT-014801,EMEA-WEST,2026-07-18 21:00:00,No Signal,450,High
CPLNT-014802,US-EAST-01,2026-07-16 15:35:00,No Signal,40,Medium
CPLNT-014803,ASIA-PAC,2026-07-26 09:25:00,Service Outage,979,Critical
CPLNT-014804,US-WEST-01,2026-07-11 10:15:00,Service Outage,650,Medium
CPLNT-014805,US-SOUTH-01,2026-07-25 02:15:00,No Signal,1400,High
CPLNT-014806,ASIA-PAC,2026-07-18 09:25:00,No Signal,84,High
CPLNT-014807,US-EAST-01,2026-07-24 00:05:00,No Signal,20,Critical
CPLNT-014808,US-EAST-01,2026-07-24 10:10:00,No Signal,550,Medium
CPLNT-014809,US-WEST-01,2026-07-14 02:30:00,Connection Drops,450,Medium
CPLNT-014810,US-WEST-01,2026-07-15 17:35:00,High Latency,750,Medium
CPLNT-014811,EMEA-EAST,2026-07-26 19:20:00,No Signal,120,Medium
CPLNT-014812,US-SOUTH-01,2026-07-15 12:35:00,Service Outage,700,Medium
CPLNT-014813,US-EAST-01,2026-07-19 03:05:00,High Latency,450,High
CPLNT-014814,ASIA-PAC,2026-07-26 11:45:00,Service Outage,1190,High
CPLNT-014815,EMEA-WEST,2026-07-12 04:05:00,Service Outage,400,High
CPLNT-014816,EMEA-EAST,2026-07-27 04:15:00,No Signal,800,High
CPLNT-014817,ASIA-PAC,2026-07-21 13:10:00,No Signal,1100,Critical
CPLNT-014818,ASIA-SOUTH,2026-07-14 05:15:00,Service Outage,120,Low
CPLNT-014819,EMEA-WEST,2026-07-18 12:25:00,Service Outage,750,Medium
CPLNT-014820,US-EAST-01,2026-07-21 14:05:00,Service Outage,220,High
CPLNT-014821,ASIA-PAC,2026-07-21 20:30:00,Service Outage,560,High
CPLNT-014822,EMEA-WEST,2026-07-23 12:45:00,No Signal,600,High
CPLNT-014823,EMEA-EAST,2026-07-19 20:05:00,No Signal,200,High
CPLNT-014824,US-SOUTH-01,2026-07-12 22:45:00,No Signal,100,Medium
CPLNT-014825,US-SOUTH-01,2026-07-24 13:10:00,Service Outage,210,Low
CPLNT-014826,ASIA-SOUTH,2026-07-24 14:40:00,No Signal,90,Low
CPLNT-014827,ASIA-SOUTH,2026-07-23 12:40:00,Service Outage,50,Critical
CPLNT-014828,ASIA-PAC,2026-07-10 12:10:00,Service Outage,380,Medium
CPLNT-014829,EMEA-WEST,2026-07-26 19:25:00,Service Outage,30,High
CPLNT-014830,US-EAST-01,2026-07-17 12:30:00,No Signal,800,Critical
CPLNT-014831,US-EAST-01,2026-07-29 19:15:00,Service Outage,350,High
CPLNT-014832,US-SOUTH-01,2026-07-12 11:35:00,Service Outage,1000,Critical
CPLNT-014833,US-EAST-01,2026-07-20 14:20:00,No Signal,1000,Critical
CPLNT-014834,US-WEST-01,2026-07-29 06:30:00,Service Outage,380,Low
CPLNT-014835,EMEA-EAST,2026-07-20 08:35:00,Service Outage,80,Medium
CPLNT-014836,ASIA-PAC,2026-07-21 18:10:00,Service Outage,120,Low
CPLNT-014837,US-SOUTH-01,2026-07-17 13:40:00,No Signal,350,Critical
CPLNT-014838,EMEA-WEST,2026-07-31 21:00:00,No Signal,850,High
CPLNT-014839,ASIA-PAC,2026-07-11 21:35:00,No Signal,840,Critical
CPLNT-014840,US-EAST-01,2026-07-21 20:00:00,Service Outage,320,Low
CPLNT-014841,US-SOUTH-01,2026-07-17 02:35:00,Service Outage,650,Medium
CPLNT-014842,ASIA-PAC,2026-07-29 13:35:00,Service Outage,30,Medium
CPLNT-014843,US-WEST-01,2026-07-17 20:30:00,No Signal,100,Medium
CPLNT-014844,ASIA-SOUTH,2026-07-22 11:25:00,Service Outage,1000,Critical
CPLNT-014845,EMEA-WEST,2026-07-10 09:30:00,Service Outage,90,Medium
CPLNT-014846,US-EAST-01,2026-07-13 06:40:00,No Signal,480,High
CPLNT-014847,EMEA-EAST,2026-07-21 05:20:00,No Signal,480,Medium
CPLNT-014848,US-WEST-01,2026-07-20 08:10:00,Service Outage,700,Medium
CPLNT-014849,US-SOUTH-01,2026-07-27 17:40:00,Intermittent Service,1330,High
CPLNT-014850,ASIA-PAC,2026-07-19 03:20:00,Service Outage,220,Low
CPLNT-014851,EMEA-WEST,2026-07-28 09:00:00,Service Outage,60,Low
CPLNT-014852,EMEA-WEST,2026-07-14 10:10:00,Service Outage,200,Critical
CPLNT-014853,EMEA-EAST,2026-07-30 12:40:00,Service Outage,50,Critical
CPLNT-014854,US-WEST-01,2026-07-30 16:45:00,No Signal,180,Low
CPLNT-014855,US-WEST-01,2026-07-15 09:15:00,Service Outage,850,Critical
CPLNT-014856,US-SOUTH-01,2026-07-20 21:30:00,No Signal,140,Low
CPLNT-014857,US-WEST-01,2026-07-19 00:10:00,Service Outage,100,Medium
CPLNT-014858,US-SOUTH-01,2026-07-12 03:25:00,Service Outage,350,High
CPLNT-014859,US-EAST-01,2026-07-18 05:00:00,Service Outage,280,Medium
CPLNT-014860,US-EAST-01,2026-07-12 17:40:00,Service Outage,40,Low
CPLNT-014861,ASIA-PAC,2026-07-19 01:00:00,Intermittent Service,630,Medium
CPLNT-014862,ASIA-PAC,2026-07-28 02:45:00,Service Outage,84,High
CPLNT-014863,US-WEST-01,2026-07-21 16:00:00,Service Outage,180,High
CPLNT-014864,US-SOUTH-01,2026-07-23 14:15:00,Service Outage,979,High
CPLNT-014865,EMEA-EAST,2026-07-27 15:00:00,Service Outage,100,Medium
CPLNT-014866,US-WEST-01,2026-07-13 22:30:00,Service Outage,550,High
CPLNT-014867,ASIA-SOUTH,2026-07-10 14:30:00,No Signal,650,Medium
CPLNT-014868,US-EAST-01,2026-07-19 00:05:00,No Signal,900,High
CPLNT-014869,US-WEST-01,2026-07-27 18:20:00,Service Outage,180,Low
CPLNT-014870,EMEA-WEST,2026-07-22 19:05:00,Service Outage,450,High
CPLNT-014871,US-WEST-01,2026-07-25 08:15:00,Service Outage,30,Medium
CPLNT-014872,ASIA-PAC,2026-07-26 16:15:00,No Signal,1540,Critical
CPLNT-014873,ASIA-PAC,2026-07-26 04:40:00,No Signal,50,High
CPLNT-014874,US-SOUTH-01,2026-07-12 03:45:00,Service Outage,800,Critical
CPLNT-014875,US-SOUTH-01,2026-07-28 14:05:00,Service Outage,700,Medium
CPLNT-014876,US-EAST-01,2026-07-15 10:40:00,No Signal,500,High
CPLNT-014877,US-SOUTH-01,2026-07-31 19:45:00,Intermittent Service,489,High
CPLNT-014878,EMEA-WEST,2026-07-22 09:00:00,No Signal,500,High
CPLNT-014879,US-WEST-01,2026-07-28 11:35:00,Service Outage,80,Critical
CPLNT-014880,ASIA-SOUTH,2026-07-14 21:25:00,Service Outage,250,High
CPLNT-014881,US-EAST-01,2026-07-12 20:35:00,No Signal,1100,High
CPLNT-014882,US-WEST-01,2026-07-19 11:20:00,No Signal,500,High
CPLNT-014883,ASIA-PAC,2026-07-17 06:45:00,No Signal,120,Medium
CPLNT-014884,ASIA-PAC,2026-07-21 17:20:00,Service Outage,600,High
CPLNT-014885,US-EAST-01,2026-07-29 16:30:00,No Signal,180,Low
CPLNT-014886,US-SOUTH-01,2026-07-13 20:40:00,Service Outage,800,High
CPLNT-014887,ASIA-SOUTH,2026-07-31 08:25:00,No Signal,1200,High
CPLNT-014888,EMEA-EAST,2026-07-18 22:15:00,Service Outage,500,Medium
CPLNT-014889,US-EAST-01,2026-07-21 01:25:00,Service Outage,550,High
CPLNT-014890,EMEA-WEST,2026-07-31 07:40:00,Service Outage,380,Medium
CPLNT-014891,ASIA-PAC,2026-07-16 15:45:00,No Signal,900,High
CPLNT-014892,US-SOUTH-01,2026-07-20 14:45:00,No Signal,30,Critical
CPLNT-014893,US-EAST-01,2026-07-11 06:20:00,Intermittent Service,100,Medium
CPLNT-014894,ASIA-PAC,2026-07-25 02:45:00,Service Outage,420,Medium
CPLNT-014895,ASIA-SOUTH,2026-07-15 11:45:00,Service Outage,1100,Critical
CPLNT-014896,US-EAST-01,2026-07-18 12:30:00,Service Outage,650,Medium
CPLNT-014897,EMEA-WEST,2026-07-18 20:15:00,Intermittent Service,450,High
CPLNT-014898,US-EAST-01,2026-07-21 03:35:00,Service Outage,1000,Critical
CPLNT-014899,ASIA-SOUTH,2026-07-13 05:05:00,Service Outage,50,Low
CPLNT-014900,ASIA-SOUTH,2026-07-22 00:20:00,Service Outage,80,Low
CPLNT-014901,US-WEST-01,2026-07-11 04:30:00,Service Outage,650,High
CPLNT-014902,US-SOUTH-01,2026-07-21 13:35:00,No Signal,280,Low
CPLNT-014903,US-WEST-01,2026-07-30 16:35:00,Service Outage,40,High
CPLNT-014904,ASIA-PAC,2026-07-26 15:25:00,Service Outage,700,High
CPLNT-014905,ASIA-PAC,2026-07-24 18:00:00,Service Outage,210,High
CPLNT-014906,ASIA-SOUTH,2026-07-24 09:45:00,No Signal,180,Low
CPLNT-014907,ASIA-SOUTH,2026-07-22 18:15:00,High Latency,650,High
CPLNT-014908,EMEA-WEST,2026-07-16 21:25:00,No Signal,250,High
CPLNT-014909,US-SOUTH-01,2026-07-22 04:15:00,Service Outage,950,Critical
CPLNT-014910,US-EAST-01,2026-07-24 03:30:00,No Signal,150,High
CPLNT-014911,US-EAST-01,2026-07-14 15:15:00,No Signal,280,High
CPLNT-014912,ASIA-SOUTH,2026-07-16 23:40:00,Service Outage,320,Critical
CPLNT-014913,US-EAST-01,2026-07-28 07:30:00,No Signal,600,Medium
CPLNT-014914,US-EAST-01,2026-07-19 20:05:00,Service Outage,950,Critical
CPLNT-014915,EMEA-WEST,2026-07-25 13:40:00,No Signal,1100,High
CPLNT-014916,ASIA-PAC,2026-07-14 17:25:00,No Signal,480,High
CPLNT-014917,US-EAST-01,2026-07-19 17:10:00,Slow Network,200,Critical
CPLNT-014918,US-SOUTH-01,2026-07-13 22:00:00,Service Outage,1190,High
CPLNT-014919,US-EAST-01,2026-07-26 12:45:00,Service Outage,400,High
CPLNT-014920,US-EAST-01,2026-07-13 08:40:00,High Latency,50,Low
CPLNT-014921,EMEA-EAST,2026-07-23 15:25:00,Service Outage,20,Medium
CPLNT-014922,US-EAST-01,2026-07-10 01:40:00,No Signal,450,High
CPLNT-014923,EMEA-EAST,2026-07-31 10:05:00,No Signal,200,Low
CPLNT-014924,US-EAST-01,2026-07-28 06:45:00,No Signal,380,High
CPLNT-014925,US-WEST-01,2026-07-17 17:35:00,No Signal,80,High
CPLNT-014926,US-SOUTH-01,2026-07-25 01:05:00,Service Outage,100,Critical
CPLNT-014927,ASIA-PAC,2026-07-23 19:00:00,Service Outage,950,High
CPLNT-014928,EMEA-EAST,2026-07-30 08:00:00,Service Outage,180,Medium
CPLNT-014929,ASIA-SOUTH,2026-07-15 20:10:00,Service Outage,150,Medium
CPLNT-014930,ASIA-SOUTH,2026-07-28 22:10:00,No Signal,550,Medium
CPLNT-014931,US-EAST-01,2026-07-30 21:30:00,Service Outage,300,High
CPLNT-014932,US-SOUTH-01,2026-07-19 18:05:00,Service Outage,320,High
CPLNT-014933,EMEA-EAST,2026-07-25 14:05:00,No Signal,650,Medium
CPLNT-014934,US-EAST-01,2026-07-22 22:00:00,No Signal,150,Critical
CPLNT-014935,ASIA-PAC,2026-07-25 21:05:00,Service Outage,672,High
CPLNT-014936,US-EAST-01,2026-07-21 07:15:00,Service Outage,320,Medium
CPLNT-014937,US-EAST-01,2026-07-19 04:45:00,No Signal,40,Critical
CPLNT-014938,ASIA-PAC,2026-07-14 17:05:00,No Signal,1200,High
CPLNT-014939,EMEA-EAST,2026-07-31 12:35:00,Service Outage,950,High
CPLNT-014940,US-WEST-01,2026-07-17 15:20:00,No Signal,150,Critical
CPLNT-014941,US-SOUTH-01,2026-07-17 14:00:00,Service Outage,700,Medium
CPLNT-014942,EMEA-WEST,2026-07-14 03:05:00,Service Outage,900,Critical
CPLNT-014943,US-SOUTH-01,2026-07-12 23:40:00,No Signal,200,Critical
CPLNT-014944,EMEA-EAST,2026-07-13 09:15:00,Intermittent Service,1100,High
CPLNT-014945,ASIA-SOUTH,2026-07-25 06:00:00,Service Outage,500,High
CPLNT-014946,US-EAST-01,2026-07-14 17:45:00,Service Outage,320,High
CPLNT-014947,EMEA-EAST,2026-07-22 11:10:00,Service Outage,90,Low
CPLNT-014948,EMEA-WEST,2026-07-28 13:00:00,Service Outage,50,Critical
CPLNT-014949,ASIA-PAC,2026-07-12 19:25:00,Service Outage,220,Low
CPLNT-014950,US-EAST-01,2026-07-22 22:25:00,Service Outage,1200,High
CPLNT-014951,US-EAST-01,2026-07-29 16:00:00,No Signal,550,Medium
CPLNT-014952,EMEA-EAST,2026-07-26 09:45:00,Slow Network,1000,Critical
CPLNT-014953,US-WEST-01,2026-07-28 06:25:00,No Signal,30,High
CPLNT-014954,ASIA-PAC,2026-07-24 06:15:00,Service Outage,1190,High
CPLNT-014955,US-EAST-01,2026-07-26 03:00:00,No Signal,1000,High
CPLNT-014956,EMEA-WEST,2026-07-28 18:30:00,No Signal,20,Critical
CPLNT-014957,ASIA-PAC,2026-07-11 00:20:00,Connection Drops,320,High
CPLNT-014958,ASIA-PAC,2026-07-17 00:30:00,Service Outage,220,Low
CPLNT-014959,ASIA-PAC,2026-07-31 15:05:00,Slow Network,300,High
CPLNT-014960,ASIA-PAC,2026-07-17 08:15:00,Service Outage,950,High
CPLNT-014961,US-SOUTH-01,2026-07-26 14:40:00,Service Outage,1680,High
CPLNT-014962,EMEA-EAST,2026-07-26 05:10:00,No Signal,220,High
CPLNT-014963,US-EAST-01,2026-07-17 08:35:00,No Signal,120,Low
CPLNT-014964,US-WEST-01,2026-07-16 09:25:00,Service Outage,900,High
CPLNT-014965,ASIA-PAC,2026-07-26 18:45:00,No Signal,600,High
CPLNT-014966,ASIA-PAC,2026-07-13 12:40:00,Service Outage,380,Medium
CPLNT-014967,ASIA-PAC,2026-07-10 19:40:00,Service Outage,1260,Critical
CPLNT-014968,EMEA-EAST,2026-07-19 07:25:00,No Signal,550,Medium
CPLNT-014969,ASIA-SOUTH,2026-07-27 21:40:00,Service Outage,900,High
CPLNT-014970,EMEA-WEST,2026-07-31 16:10:00,No Signal,450,Medium
CPLNT-014971,ASIA-PAC,2026-07-28 10:10:00,Service Outage,1400,Critical
CPLNT-014972,EMEA-EAST,2026-07-26 03:45:00,Connection Drops,450,Medium
CPLNT-014973,ASIA-SOUTH,2026-07-11 07:10:00,Service Outage,400,High
CPLNT-014974,EMEA-WEST,2026-07-13 20:25:00,Service Outage,1100,High
CPLNT-014975,US-EAST-01,2026-07-10 19:40:00,No Signal,30,Critical
CPLNT-014976,US-EAST-01,2026-07-19 20:10:00,Service Outage,750,Medium
CPLNT-014977,US-SOUTH-01,2026-07-27 08:35:00,Service Outage,420,High
CPLNT-014978,US-EAST-01,2026-07-17 11:30:00,Service Outage,220,Low
CPLNT-014979,ASIA-PAC,2026-07-27 19:05:00,No Signal,20,Medium
CPLNT-014980,EMEA-WEST,2026-07-25 23:20:00,Service Outage,300,High
CPLNT-014981,US-SOUTH-01,2026-07-11 23:30:00,No Signal,1400,High
CPLNT-014982,ASIA-PAC,2026-07-16 18:40:00,No Signal,750,Medium
CPLNT-014983,US-EAST-01,2026-07-20 23:00:00,No Signal,500,Medium
CPLNT-014984,ASIA-PAC,2026-07-16 18:30:00,Service Outage,320,High
CPLNT-014985,EMEA-EAST,2026-07-26 18:20:00,No Signal,450,High
CPLNT-014986,US-WEST-01,2026-07-21 04:45:00,Service Outage,380,Medium
CPLNT-014987,ASIA-SOUTH,2026-07-13 16:45:00,Service Outage,850,High
CPLNT-014988,US-EAST-01,2026-07-30 09:45:00,Service Outage,50,High
CPLNT-014989,US-EAST-01,2026-07-11 19:10:00,No Signal,900,Critical
CPLNT-014990,EMEA-WEST,2026-07-25 10:15:00,Service Outage,200,High
CPLNT-014991,ASIA-PAC,2026-07-20 23:20:00,Service Outage,1260,High
CPLNT-014992,EMEA-WEST,2026-07-13 00:15:00,No Signal,400,High
CPLNT-014993,ASIA-PAC,2026-07-27 08:20:00,No Signal,251,Medium
CPLNT-014994,US-SOUTH-01,2026-07-24 21:25:00,No Signal,650,Medium
CPLNT-014995,EMEA-WEST,2026-07-22 08:35:00,Service Outage,20,High
CPLNT-014996,ASIA-SOUTH,2026-07-10 12:30:00,Service Outage,1100,High
CPLNT-014997,ASIA-SOUTH,2026-07-15 05:30:00,Service Outage,90,Critical
CPLNT-014998,US-WEST-01,2026-07-27 18:10:00,No Signal,750,Medium
CPLNT-014999,EMEA-WEST,2026-07-21 05:45:00,Service Outage,650,Medium
CPLNT-015000,US-EAST-01,2026-07-30 02:10:00,No Signal,30,High
CPLNT-015001,EMEA-EAST,2026-07-11 08:35:00,No Signal,450,High
CPLNT-015002,US-EAST-01,2026-07-11 13:30:00,Service Outage,180,Critical
CPLNT-015003,US-EAST-01,2026-07-25 05:30:00,Service Outage,750,High
CPLNT-015004,ASIA-PAC,2026-07-30 22:00:00,Service Outage,280,Low
CPLNT-015005,US-SOUTH-01,2026-07-19 20:10:00,Service Outage,350,Medium
CPLNT-015006,US-WEST-01,2026-07-14 18:20:00,No Signal,150,High
CPLNT-015007,ASIA-SOUTH,2026-07-18 14:05:00,Service Outage,450,Medium
CPLNT-015008,ASIA-PAC,2026-07-21 07:30:00,Service Outage,50,Low
CPLNT-015009,ASIA-PAC,2026-07-22 09:05:00,No Signal,20,Critical
CPLNT-015010,US-SOUTH-01,2026-07-12 13:45:00,Service Outage,750,Medium
CPLNT-015011,US-SOUTH-01,2026-07-16 03:10:00,Service Outage,420,Medium
CPLNT-015012,EMEA-WEST,2026-07-11 06:15:00,High Latency,800,Critical
CPLNT-015013,EMEA-EAST,2026-07-31 03:35:00,No Signal,50,Critical
CPLNT-015014,US-SOUTH-01,2026-07-23 11:10:00,High Latency,300,Medium
CPLNT-015015,ASIA-PAC,2026-07-27 20:45:00,Service Outage,150,High
CPLNT-015016,US-EAST-01,2026-07-19 13:10:00,Slow Network,180,Low
CPLNT-015017,US-SOUTH-01,2026-07-17 08:10:00,Service Outage,850,High
CPLNT-015018,EMEA-WEST,2026-07-29 16:35:00,Service Outage,180,High
CPLNT-015019,US-SOUTH-01,2026-07-29 04:10:00,Service Outage,480,High
CPLNT-015020,US-SOUTH-01,2026-07-17 06:40:00,Service Outage,1190,High
CPLNT-015021,ASIA-PAC,2026-07-30 23:05:00,Service Outage,550,Medium
CPLNT-015022,ASIA-PAC,2026-07-11 01:30:00,No Signal,450,High
CPLNT-015023,EMEA-EAST,2026-07-27 22:25:00,No Signal,90,High
CPLNT-015024,US-EAST-01,2026-07-27 20:00:00,No Signal,700,High
CPLNT-015025,US-SOUTH-01,2026-07-10 14:15:00,Service Outage,672,Medium
CPLNT-015026,ASIA-PAC,2026-07-29 21:25:00,Service Outage,112,High
CPLNT-015027,US-WEST-01,2026-07-22 12:15:00,Service Outage,120,Critical
CPLNT-015028,US-EAST-01,2026-07-27 04:45:00,Service Outage,1100,High
CPLNT-015029,EMEA-EAST,2026-07-14 07:40:00,No Signal,50,Low
CPLNT-015030,US-WEST-01,2026-07-17 18:30:00,Service Outage,850,High
CPLNT-015031,EMEA-EAST,2026-07-15 11:20:00,No Signal,200,Critical
CPLNT-015032,EMEA-WEST,2026-07-19 15:25:00,Service Outage,1100,High
CPLNT-015033,US-EAST-01,2026-07-15 03:00:00,No Signal,750,Medium
CPLNT-015034,EMEA-WEST,2026-07-15 23:05:00,Service Outage,450,Medium
CPLNT-015035,US-EAST-01,2026-07-25 14:20:00,Service Outage,550,High
CPLNT-015036,EMEA-WEST,2026-07-26 14:00:00,Service Outage,750,High
CPLNT-015037,ASIA-PAC,2026-07-16 11:30:00,No Signal,532,Medium
CPLNT-015038,US-WEST-01,2026-07-20 20:15:00,Service Outage,60,Medium
