outage_id,region,timestamp,severity,component,status,duration_minutes
INC-003410,US-EAST-01,2026-07-15 12:05:00,Warning,Scheduled UPS Test,Active,120
INC-003411,EMEA-EAST,2026-07-18 11:45:00,Warning,Fiber Backbone,Resolved,1440
INC-003412,EMEA-EAST,2026-07-30 08:35:00,Major,Cloud Flare,Active,180
INC-003413,ASIA-SOUTH,2026-07-16 07:40:00,Minor,Configuration Error,Active,240
INC-003414,US-WEST-01,2026-07-28 10:20:00,Minor,Configuration Error,Active,480
INC-003415,EMEA-EAST,2026-07-14 17:35:00,Critical,Software Bug,Active,180
INC-003416,ASIA-PAC,2026-07-14 22:05:00,Critical,Scheduled UPS Test,Active,240
INC-003417,US-SOUTH-01,2026-07-12 16:35:00,Warning,Hardware Fault,Active,480
INC-003418,ASIA-SOUTH,2026-07-29 17:35:00,Minor,Power Outage,Resolved,480
INC-003419,ASIA-PAC,2026-07-13 04:05:00,Critical,BGP Route,Active,1440
INC-003420,EMEA-WEST,2026-07-28 12:20:00,Major,Power Outage,Active,1080
INC-003421,US-EAST-01,2026-07-30 22:05:00,Warning,Configuration Error,Active,120
INC-003422,EMEA-WEST,2026-07-29 19:05:00,Warning,Fiber Break,Resolved,120
INC-003423,ASIA-PAC,2026-07-25 05:45:00,Critical,Equipment Fault,Active,180
INC-003424,EMEA-EAST,2026-07-30 21:20:00,Warning,Fiber Break,Active,120
INC-003425,ASIA-SOUTH,2026-07-14 20:05:00,Major,Software Bug,Resolved,180
INC-003426,EMEA-EAST,2026-07-24 22:00:00,Warning,Equipment Fault,Resolved,30
INC-003427,EMEA-EAST,2026-07-28 03:45:00,Warning,Power Outage,Active,120
INC-003428,US-EAST-01,2026-07-16 11:00:00,Warning,Software Bug,Active,120
INC-003429,ASIA-SOUTH,2026-07-20 00:05:00,Critical,Software Bug,Resolved,180
INC-003430,ASIA-PAC,2026-07-20 22:00:00,Warning,Configuration Error,Resolved,240
INC-003431,US-WEST-01,2026-07-16 18:05:00,Warning,BGP Route,Active,120
INC-003432,US-EAST-01,2026-07-30 22:15:00,Major,Configuration Error,Resolved,480
INC-003433,US-SOUTH-01,2026-07-12 02:30:00,Major,Equipment Fault,Active,900
INC-003434,US-SOUTH-01,2026-07-15 23:05:00,Critical,Equipment Fault,Resolved,480
INC-003435,EMEA-EAST,2026-07-22 10:05:00,Minor,Scheduled UPS Test,Resolved,480
INC-003436,US-EAST-01,2026-07-28 19:05:00,Warning,Equipment Fault,Resolved,720
INC-003437,ASIA-PAC,2026-07-30 18:30:00,Major,Power Outage,Resolved,600
INC-003438,ASIA-SOUTH,2026-07-16 19:05:00,Minor,Hardware Fault,Resolved,480
INC-003439,US-EAST-01,2026-07-26 22:30:00,Minor,Equipment Fault,Active,120
INC-003440,ASIA-SOUTH,2026-07-26 06:25:00,Minor,Cloud Flare,Resolved,1440
INC-003441,US-EAST-01,2026-07-17 16:05:00,Minor,Equipment Fault,Active,180
INC-003442,US-SOUTH-01,2026-07-18 10:45:00,Warning,Software Bug,Active,120
INC-003443,US-EAST-01,2026-07-31 21:25:00,Critical,Hardware Fault,Resolved,180
INC-003444,ASIA-PAC,2026-07-14 05:00:00,Critical,Scheduled UPS Test,Active,180
INC-003445,ASIA-SOUTH,2026-07-26 21:40:00,Minor,Scheduled UPS Test,Active,120
INC-003446,ASIA-PAC,2026-07-14 15:05:00,Warning,Power Outage,Resolved,360
INC-003447,EMEA-WEST,2026-07-26 01:45:00,Warning,BGP Route,Resolved,75
INC-003448,ASIA-SOUTH,2026-07-18 03:25:00,Warning,Cloud Flare,Active,360
INC-003449,ASIA-PAC,2026-07-13 07:25:00,Major,Fiber Backbone,Resolved,180
INC-003450,ASIA-SOUTH,2026-07-24 03:10:00,Warning,Power Outage,Resolved,300
INC-003451,ASIA-PAC,2026-07-18 18:45:00,Minor,Software Bug,Active,120
INC-003452,US-SOUTH-01,2026-07-12 10:40:00,Major,BGP Route,Active,900
INC-003453,EMEA-EAST,2026-07-24 01:45:00,Warning,BGP Route,Resolved,1800
INC-003454,US-EAST-01,2026-07-17 16:45:00,Minor,Configuration Error,Resolved,600
INC-003455,US-EAST-01,2026-07-15 04:20:00,Critical,Power Outage,Resolved,180
INC-003456,ASIA-PAC,2026-07-12 06:20:00,Critical,BGP Route,Active,1200
INC-003457,US-WEST-01,2026-07-11 09:10:00,Warning,Hardware Fault,Active,120
INC-003458,ASIA-PAC,2026-07-20 21:00:00,Critical,Hardware Fault,Resolved,240
INC-003459,EMEA-WEST,2026-07-20 20:15:00,Major,Software Bug,Resolved,360
INC-003460,ASIA-SOUTH,2026-07-19 20:45:00,Minor,Configuration Error,Active,120
INC-003461,ASIA-SOUTH,2026-07-25 15:20:00,Minor,Equipment Fault,Resolved,300
INC-003462,ASIA-PAC,2026-07-10 04:30:00,Minor,Hardware Fault,Active,900
INC-003463,US-WEST-01,2026-07-12 11:05:00,Warning,Fiber Break,Active,1800
INC-003464,US-SOUTH-01,2026-07-27 13:30:00,Warning,Hardware Fault,Active,120
INC-003465,ASIA-PAC,2026-07-30 11:35:00,Warning,Software Bug,Active,360
INC-003466,ASIA-PAC,2026-07-30 12:20:00,Warning,Hardware Fault,Resolved,90
INC-003467,US-WEST-01,2026-07-17 17:45:00,Warning,Fiber Break,Active,120
INC-003468,US-WEST-01,2026-07-18 12:35:00,Major,BGP Route,Active,900
INC-003469,EMEA-EAST,2026-07-20 22:00:00,Warning,Fiber Backbone,Resolved,30
INC-003470,EMEA-WEST,2026-07-23 22:20:00,Critical,Configuration Error,Active,360
INC-003471,ASIA-SOUTH,2026-07-23 12:40:00,Critical,Configuration Error,Active,1200
INC-003472,ASIA-PAC,2026-07-30 18:10:00,Warning,Software Bug,Resolved,1440
INC-003473,US-WEST-01,2026-07-24 06:15:00,Major,Equipment Fault,Active,180
INC-003474,US-SOUTH-01,2026-07-22 23:05:00,Critical,Configuration Error,Resolved,180
INC-003475,ASIA-PAC,2026-07-24 06:45:00,Minor,BGP Route,Resolved,1200
INC-003476,US-EAST-01,2026-07-18 14:10:00,Minor,Hardware Fault,Resolved,360
INC-003477,US-SOUTH-01,2026-07-25 11:30:00,Major,Software Bug,Active,900
INC-003478,US-SOUTH-01,2026-07-19 02:20:00,Major,Software Bug,Resolved,300
INC-003479,ASIA-PAC,2026-07-13 13:30:00,Critical,Fiber Break,Resolved,1800
INC-003480,US-SOUTH-01,2026-07-14 17:30:00,Critical,Software Bug,Active,900
INC-003481,US-SOUTH-01,2026-07-20 02:20:00,Major,Fiber Backbone,Active,240
INC-003482,ASIA-PAC,2026-07-14 17:20:00,Minor,BGP Route,Active,150
INC-003483,ASIA-SOUTH,2026-07-27 05:40:00,Warning,Cloud Flare,Active,120
INC-003484,US-EAST-01,2026-07-14 12:45:00,Major,Scheduled UPS Test,Resolved,1200
INC-003485,US-SOUTH-01,2026-07-12 15:45:00,Warning,BGP Route,Resolved,60
INC-003486,ASIA-PAC,2026-07-22 23:45:00,Critical,Fiber Break,Resolved,180
INC-003487,US-EAST-01,2026-07-25 22:35:00,Critical,Equipment Fault,Resolved,360
INC-003488,US-WEST-01,2026-07-22 00:20:00,Major,Fiber Break,Resolved,1440
INC-003489,US-EAST-01,2026-07-14 03:00:00,Warning,BGP Route,Active,480
INC-003490,EMEA-EAST,2026-07-13 21:25:00,Critical,Software Bug,Resolved,360
INC-003491,US-EAST-01,2026-07-20 15:20:00,Critical,Configuration Error,Resolved,1800
INC-003492,EMEA-EAST,2026-07-26 11:25:00,Major,Equipment Fault,Resolved,180
INC-003493,ASIA-PAC,2026-07-12 23:10:00,Critical,Fiber Break,Active,1440
INC-003494,ASIA-SOUTH,2026-07-22 09:20:00,Warning,Equipment Fault,Resolved,900
INC-003495,EMEA-EAST,2026-07-31 17:40:00,Minor,Software Bug,Resolved,900
INC-003496,US-EAST-01,2026-07-14 11:35:00,Critical,BGP Route,Resolved,180
INC-003497,EMEA-EAST,2026-07-21 07:40:00,Warning,BGP Route,Resolved,180
INC-003498,US-EAST-01,2026-07-15 08:20:00,Major,Equipment Fault,Resolved,1200
INC-003499,ASIA-PAC,2026-07-26 18:10:00,Minor,Cloud Flare,Active,150
INC-003500,ASIA-PAC,2026-07-24 07:30:00,Critical,Configuration Error,Resolved,180
INC-003501,US-SOUTH-01,2026-07-14 23:30:00,Critical,Software Bug,Resolved,240
INC-003502,US-SOUTH-01,2026-07-29 08:30:00,Major,Cloud Flare,Resolved,300
INC-003503,US-WEST-01,2026-07-10 13:15:00,Critical,Power Outage,Active,720
INC-003504,EMEA-WEST,2026-07-17 18:00:00,Minor,Hardware Fault,Resolved,480
INC-003505,EMEA-WEST,2026-07-26 03:35:00,Warning,Power Outage,Active,720
INC-003506,US-SOUTH-01,2026-07-23 12:25:00,Minor,Configuration Error,Resolved,180
INC-003507,ASIA-PAC,2026-07-17 01:25:00,Warning,BGP Route,Resolved,75
INC-003508,EMEA-WEST,2026-07-12 17:30:00,Major,Software Bug,Active,1200
INC-003509,US-EAST-01,2026-07-21 01:20:00,Warning,Hardware Fault,Resolved,45
INC-003510,US-EAST-01,2026-07-15 08:20:00,Minor,Fiber Backbone,Resolved,240
INC-003511,ASIA-PAC,2026-07-17 20:20:00,Critical,Scheduled UPS Test,Resolved,180
INC-003512,ASIA-PAC,2026-07-29 01:15:00,Minor,Cloud Flare,Resolved,15
INC-003513,ASIA-PAC,2026-07-29 05:00:00,Major,Fiber Backbone,Resolved,180
INC-003514,ASIA-PAC,2026-07-17 21:05:00,Critical,BGP Route,Resolved,180
INC-003515,ASIA-SOUTH,2026-07-17 09:30:00,Minor,Power Outage,Active,120
INC-003516,US-WEST-01,2026-07-26 17:00:00,Critical,BGP Route,Resolved,240
INC-003517,ASIA-PAC,2026-07-29 08:25:00,Major,Power Outage,Resolved,180
INC-003518,US-SOUTH-01,2026-07-13 01:35:00,Major,Cloud Flare,Resolved,1200
INC-003519,EMEA-WEST,2026-07-12 07:25:00,Minor,Configuration Error,Resolved,45
INC-003520,US-EAST-01,2026-07-27 00:40:00,Warning,Software Bug,Resolved,60
INC-003521,ASIA-PAC,2026-07-22 06:35:00,Major,Fiber Break,Active,180
INC-003522,US-WEST-01,2026-07-21 23:10:00,Critical,Hardware Fault,Active,180
INC-003523,EMEA-EAST,2026-07-21 06:20:00,Critical,Fiber Break,Active,180
INC-003524,ASIA-PAC,2026-07-22 07:10:00,Warning,Fiber Break,Resolved,1440
INC-003525,ASIA-SOUTH,2026-07-17 08:00:00,Critical,Equipment Fault,Active,180
INC-003526,EMEA-WEST,2026-07-10 20:15:00,Warning,Fiber Backbone,Resolved,60
INC-003527,US-SOUTH-01,2026-07-28 01:15:00,Major,Fiber Backbone,Resolved,180
INC-003528,ASIA-PAC,2026-07-15 03:20:00,Warning,Cloud Flare,Resolved,1200
INC-003529,US-SOUTH-01,2026-07-11 08:35:00,Critical,Scheduled UPS Test,Resolved,1080
INC-003530,US-EAST-01,2026-07-26 13:15:00,Critical,Software Bug,Resolved,720
INC-003531,US-EAST-01,2026-07-19 13:10:00,Minor,Software Bug,Active,120
INC-003532,US-WEST-01,2026-07-17 21:45:00,Critical,Software Bug,Active,180
INC-003533,ASIA-SOUTH,2026-07-20 12:40:00,Critical,Fiber Backbone,Resolved,180
INC-003534,US-SOUTH-01,2026-07-22 00:00:00,Warning,Equipment Fault,Resolved,90
INC-003535,ASIA-PAC,2026-07-25 05:40:00,Warning,Fiber Backbone,Active,240
INC-003536,ASIA-PAC,2026-07-18 01:00:00,Major,Hardware Fault,Resolved,900
INC-003537,ASIA-PAC,2026-07-15 18:25:00,Critical,Power Outage,Active,180
INC-003538,EMEA-WEST,2026-07-22 11:45:00,Critical,Fiber Backbone,Resolved,1440
INC-003539,ASIA-SOUTH,2026-07-13 08:30:00,Critical,Software Bug,Resolved,240
INC-003540,EMEA-EAST,2026-07-19 09:20:00,Major,Equipment Fault,Active,300
INC-003541,US-WEST-01,2026-07-29 19:20:00,Major,Cloud Flare,Active,180
INC-003542,ASIA-PAC,2026-07-28 23:00:00,Minor,Cloud Flare,Active,720
INC-003543,US-SOUTH-01,2026-07-14 11:30:00,Minor,Cloud Flare,Resolved,1800
INC-003544,EMEA-EAST,2026-07-31 07:05:00,Major,Equipment Fault,Resolved,180
INC-003545,US-EAST-01,2026-07-26 17:00:00,Minor,Configuration Error,Resolved,1080
INC-003546,US-SOUTH-01,2026-07-29 21:30:00,Major,Cloud Flare,Active,180
INC-003547,US-EAST-01,2026-07-15 17:25:00,Warning,Power Outage,Resolved,45
INC-003548,US-SOUTH-01,2026-07-10 19:30:00,Critical,Equipment Fault,Resolved,720
INC-003549,ASIA-PAC,2026-07-26 16:40:00,Critical,Equipment Fault,Resolved,300
INC-003550,US-WEST-01,2026-07-28 01:25:00,Critical,Software Bug,Resolved,180
INC-003551,US-SOUTH-01,2026-07-29 19:05:00,Critical,BGP Route,Resolved,1200
INC-003552,ASIA-SOUTH,2026-07-29 20:25:00,Minor,Fiber Backbone,Active,300
INC-003553,US-EAST-01,2026-07-19 16:10:00,Minor,Cloud Flare,Resolved,120
INC-003554,US-EAST-01,2026-07-25 04:25:00,Critical,Equipment Fault,Resolved,1200
INC-003555,EMEA-WEST,2026-07-12 04:30:00,Critical,Hardware Fault,Active,180
INC-003556,ASIA-PAC,2026-07-24 14:20:00,Minor,Configuration Error,Active,120
INC-003557,ASIA-SOUTH,2026-07-12 07:35:00,Critical,Hardware Fault,Active,180
INC-003558,EMEA-EAST,2026-07-16 04:15:00,Major,Software Bug,Active,600
INC-003559,EMEA-WEST,2026-07-21 00:45:00,Minor,Cloud Flare,Resolved,120
INC-003560,ASIA-PAC,2026-07-10 05:25:00,Minor,Hardware Fault,Active,120
INC-003561,US-WEST-01,2026-07-15 04:15:00,Major,Cloud Flare,Resolved,180
INC-003562,US-SOUTH-01,2026-07-24 14:20:00,Warning,Equipment Fault,Resolved,1200
INC-003563,ASIA-PAC,2026-07-15 19:00:00,Major,BGP Route,Active,240
INC-003564,US-EAST-01,2026-07-31 10:10:00,Minor,Hardware Fault,Resolved,240
INC-003565,US-SOUTH-01,2026-07-15 05:00:00,Minor,Fiber Break,Resolved,600
INC-003566,US-SOUTH-01,2026-07-15 14:05:00,Minor,Hardware Fault,Resolved,180
INC-003567,US-WEST-01,2026-07-15 12:30:00,Warning,Cloud Flare,Resolved,180
INC-003568,US-WEST-01,2026-07-26 22:35:00,Warning,Scheduled UPS Test,Active,900
INC-003569,US-SOUTH-01,2026-07-30 04:35:00,Warning,Hardware Fault,Resolved,90
INC-003570,ASIA-PAC,2026-07-28 17:15:00,Major,Hardware Fault,Active,180
INC-003571,EMEA-EAST,2026-07-23 22:30:00,Major,BGP Route,Resolved,480
INC-003572,US-EAST-01,2026-07-10 01:40:00,Warning,Scheduled UPS Test,Resolved,480
INC-003573,US-SOUTH-01,2026-07-25 15:35:00,Warning,Hardware Fault,Active,720
INC-003574,EMEA-WEST,2026-07-16 10:15:00,Critical,Equipment Fault,Resolved,180
INC-003575,US-EAST-01,2026-07-24 16:25:00,Major,Configuration Error,Active,1200
INC-003576,US-SOUTH-01,2026-07-13 01:20:00,Warning,Hardware Fault,Active,360
INC-003577,ASIA-PAC,2026-07-11 08:45:00,Warning,Cloud Flare,Resolved,180
INC-003578,ASIA-SOUTH,2026-07-29 16:05:00,Critical,BGP Route,Resolved,360
INC-003579,US-SOUTH-01,2026-07-11 04:20:00,Major,BGP Route,Resolved,180
INC-003580,EMEA-WEST,2026-07-12 15:10:00,Warning,Fiber Backbone,Resolved,240
INC-003581,EMEA-EAST,2026-07-27 15:25:00,Warning,Cloud Flare,Resolved,90
INC-003582,ASIA-PAC,2026-07-12 18:10:00,Critical,Fiber Break,Active,900
INC-003583,US-EAST-01,2026-07-31 20:05:00,Minor,Fiber Break,Resolved,1800
INC-003584,ASIA-PAC,2026-07-28 12:45:00,Minor,Configuration Error,Resolved,75
INC-003585,US-EAST-01,2026-07-18 04:10:00,Major,Software Bug,Resolved,480
INC-003586,US-EAST-01,2026-07-14 05:30:00,Critical,Cloud Flare,Active,180
INC-003587,EMEA-WEST,2026-07-17 02:00:00,Critical,Fiber Backbone,Active,180
INC-003588,US-WEST-01,2026-07-30 17:35:00,Warning,Cloud Flare,Resolved,900
INC-003589,US-SOUTH-01,2026-07-11 12:35:00,Minor,Configuration Error,Active,900
INC-003590,ASIA-PAC,2026-07-25 03:15:00,Critical,Fiber Break,Resolved,300
INC-003591,ASIA-PAC,2026-07-16 22:20:00,Minor,Hardware Fault,Resolved,600
INC-003592,ASIA-PAC,2026-07-22 03:25:00,Major,BGP Route,Resolved,360
INC-003593,US-SOUTH-01,2026-07-23 08:20:00,Major,BGP Route,Resolved,300
INC-003594,EMEA-WEST,2026-07-17 17:35:00,Major,Equipment Fault,Resolved,480
INC-003595,EMEA-WEST,2026-07-26 08:45:00,Major,Scheduled UPS Test,Active,180
INC-003596,US-EAST-01,2026-07-29 12:10:00,Warning,Equipment Fault,Active,120
INC-003597,US-EAST-01,2026-07-12 23:35:00,Minor,Configuration Error,Active,900
INC-003598,ASIA-PAC,2026-07-11 02:00:00,Critical,Equipment Fault,Active,600
INC-003599,EMEA-WEST,2026-07-30 03:20:00,Major,BGP Route,Resolved,1200
INC-003600,ASIA-PAC,2026-07-18 05:00:00,Minor,Software Bug,Active,180
INC-003601,US-EAST-01,2026-07-17 23:05:00,Critical,Cloud Flare,Resolved,180
INC-003602,EMEA-EAST,2026-07-10 08:40:00,Critical,Power Outage,Active,180
INC-003603,ASIA-SOUTH,2026-07-16 06:15:00,Major,Software Bug,Active,360
INC-003604,EMEA-EAST,2026-07-17 18:25:00,Major,Equipment Fault,Active,180
INC-003605,ASIA-PAC,2026-07-30 17:35:00,Critical,Power Outage,Active,900
INC-003606,EMEA-WEST,2026-07-26 15:05:00,Warning,Equipment Fault,Resolved,150
INC-003607,ASIA-SOUTH,2026-07-26 14:45:00,Minor,Power Outage,Resolved,90
INC-003608,US-EAST-01,2026-07-20 12:35:00,Major,Hardware Fault,Resolved,180
INC-003609,US-WEST-01,2026-07-30 07:35:00,Minor,Software Bug,Active,180
INC-003610,US-WEST-01,2026-07-11 13:00:00,Major,Software Bug,Active,300
INC-003611,ASIA-SOUTH,2026-07-13 13:30:00,Major,BGP Route,Resolved,180
INC-003612,ASIA-PAC,2026-07-30 20:30:00,Minor,Fiber Backbone,Resolved,180
INC-003613,ASIA-SOUTH,2026-07-31 06:00:00,Warning,Cloud Flare,Active,600
INC-003614,US-WEST-01,2026-07-10 11:25:00,Minor,Configuration Error,Resolved,1080
INC-003615,US-EAST-01,2026-07-17 04:20:00,Minor,Fiber Backbone,Active,240
INC-003616,US-EAST-01,2026-07-14 12:40:00,Minor,Software Bug,Resolved,720
INC-003617,ASIA-SOUTH,2026-07-24 13:10:00,Major,BGP Route,Resolved,180
INC-003618,US-SOUTH-01,2026-07-25 12:30:00,Major,Fiber Break,Active,240
INC-003619,ASIA-PAC,2026-07-11 22:30:00,Warning,Cloud Flare,Active,1800
INC-003620,US-WEST-01,2026-07-23 21:25:00,Warning,Fiber Break,Active,1800
INC-003621,US-SOUTH-01,2026-07-10 18:30:00,Minor,Hardware Fault,Resolved,150
INC-003622,ASIA-PAC,2026-07-19 11:35:00,Minor,Software Bug,Resolved,120
INC-003623,EMEA-EAST,2026-07-24 19:00:00,Warning,BGP Route,Resolved,480
INC-003624,EMEA-EAST,2026-07-15 02:20:00,Warning,Software Bug,Active,300
INC-003625,ASIA-SOUTH,2026-07-31 13:05:00,Warning,Hardware Fault,Resolved,360
INC-003626,ASIA-PAC,2026-07-31 14:30:00,Warning,Scheduled UPS Test,Active,120
INC-003627,US-SOUTH-01,2026-07-15 11:10:00,Warning,Software Bug,Active,150
INC-003628,US-SOUTH-01,2026-07-25 13:35:00,Warning,Software Bug,Resolved,120
INC-003629,EMEA-EAST,2026-07-28 11:00:00,Critical,Scheduled UPS Test,Resolved,240
INC-003630,US-EAST-01,2026-07-31 03:30:00,Major,Cloud Flare,Active,1440
INC-003631,US-WEST-01,2026-07-18 07:25:00,Minor,Fiber Backbone,Active,300
INC-003632,EMEA-EAST,2026-07-20 14:05:00,Warning,BGP Route,Active,1800
INC-003633,ASIA-PAC,2026-07-31 00:30:00,Major,BGP Route,Resolved,180
INC-003634,EMEA-WEST,2026-07-31 02:15:00,Critical,Hardware Fault,Resolved,1440
INC-003635,EMEA-EAST,2026-07-20 08:20:00,Warning,Fiber Break,Resolved,900
INC-003636,ASIA-PAC,2026-07-21 21:20:00,Major,Fiber Break,Resolved,180
INC-003637,ASIA-SOUTH,2026-07-27 20:00:00,Critical,Power Outage,Active,180
INC-003638,EMEA-EAST,2026-07-23 03:45:00,Warning,BGP Route,Resolved,240
INC-003639,US-WEST-01,2026-07-20 20:40:00,Warning,Scheduled UPS Test,Active,480
INC-003640,ASIA-PAC,2026-07-14 09:00:00,Critical,Fiber Backbone,Resolved,180
INC-003641,US-EAST-01,2026-07-26 07:45:00,Critical,Fiber Backbone,Active,1080
INC-003642,US-WEST-01,2026-07-28 07:00:00,Warning,Fiber Backbone,Active,900
INC-003643,US-WEST-01,2026-07-30 15:25:00,Minor,Software Bug,Active,120
INC-003644,EMEA-WEST,2026-07-14 19:25:00,Critical,Fiber Break,Active,180
INC-003645,EMEA-WEST,2026-07-18 18:40:00,Minor,Scheduled UPS Test,Resolved,240
INC-003646,US-SOUTH-01,2026-07-23 02:35:00,Major,Scheduled UPS Test,Resolved,240
INC-003647,ASIA-PAC,2026-07-19 15:10:00,Major,Cloud Flare,Active,180
INC-003648,ASIA-PAC,2026-07-20 22:10:00,Major,Fiber Break,Resolved,480
INC-003649,EMEA-WEST,2026-07-11 22:00:00,Critical,Hardware Fault,Resolved,900
INC-003650,EMEA-WEST,2026-07-24 04:40:00,Major,Power Outage,Resolved,180
INC-003651,ASIA-PAC,2026-07-11 23:10:00,Warning,Fiber Backbone,Resolved,30
INC-003652,US-EAST-01,2026-07-29 01:25:00,Minor,Cloud Flare,Active,240
INC-003653,ASIA-PAC,2026-07-24 08:45:00,Critical,Scheduled UPS Test,Resolved,600
INC-003654,ASIA-PAC,2026-07-25 18:25:00,Warning,Fiber Backbone,Active,360
INC-003655,EMEA-WEST,2026-07-27 04:10:00,Warning,Scheduled UPS Test,Resolved,120
INC-003656,US-SOUTH-01,2026-07-17 20:25:00,Critical,Scheduled UPS Test,Resolved,1800
INC-003657,ASIA-PAC,2026-07-16 18:40:00,Warning,Software Bug,Resolved,150
INC-003658,ASIA-PAC,2026-07-27 23:10:00,Critical,Fiber Break,Active,1080
INC-003659,US-SOUTH-01,2026-07-18 00:15:00,Minor,Configuration Error,Resolved,360
INC-003660,EMEA-WEST,2026-07-26 08:15:00,Major,Software Bug,Resolved,1080
INC-003661,ASIA-PAC,2026-07-28 00:15:00,Minor,Power Outage,Resolved,90
INC-003662,US-WEST-01,2026-07-26 17:20:00,Critical,Fiber Backbone,Resolved,600
INC-003663,US-EAST-01,2026-07-26 19:10:00,Warning,Fiber Break,Active,120
INC-003664,ASIA-PAC,2026-07-26 17:45:00,Critical,Fiber Backbone,Active,720
INC-003665,ASIA-SOUTH,2026-07-29 07:05:00,Minor,BGP Route,Active,120
INC-003666,US-WEST-01,2026-07-12 03:15:00,Critical,Fiber Backbone,Resolved,480
INC-003667,US-EAST-01,2026-07-14 04:45:00,Minor,Equipment Fault,Active,1200
INC-003668,ASIA-PAC,2026-07-16 18:00:00,Minor,Equipment Fault,Active,480
INC-003669,ASIA-SOUTH,2026-07-28 01:15:00,Minor,Scheduled UPS Test,Active,600
INC-003670,US-SOUTH-01,2026-07-21 08:30:00,Warning,Software Bug,Active,900
INC-003671,US-WEST-01,2026-07-27 01:25:00,Warning,Configuration Error,Active,300
INC-003672,ASIA-PAC,2026-07-23 12:20:00,Critical,Scheduled UPS Test,Active,180
INC-003673,ASIA-SOUTH,2026-07-18 00:40:00,Warning,BGP Route,Resolved,15
INC-003674,US-EAST-01,2026-07-22 04:15:00,Warning,Scheduled UPS Test,Active,360
INC-003675,ASIA-PAC,2026-07-27 04:45:00,Minor,Equipment Fault,Resolved,240
INC-003676,ASIA-SOUTH,2026-07-24 04:45:00,Warning,Scheduled UPS Test,Resolved,480
INC-003677,ASIA-PAC,2026-07-27 15:45:00,Critical,Hardware Fault,Active,720
INC-003678,ASIA-SOUTH,2026-07-25 17:20:00,Warning,Fiber Break,Active,120
INC-003679,EMEA-WEST,2026-07-29 13:00:00,Critical,BGP Route,Active,240
INC-003680,ASIA-SOUTH,2026-07-13 10:10:00,Minor,Software Bug,Active,600
INC-003681,US-EAST-01,2026-07-24 15:25:00,Minor,Power Outage,Active,120
INC-003682,ASIA-PAC,2026-07-20 19:45:00,Minor,Fiber Backbone,Active,480
INC-003683,US-WEST-01,2026-07-27 22:45:00,Minor,Scheduled UPS Test,Active,1080
INC-003684,US-SOUTH-01,2026-07-25 11:05:00,Warning,Cloud Flare,Resolved,180
INC-003685,US-EAST-01,2026-07-12 03:35:00,Warning,Software Bug,Resolved,480
INC-003686,US-WEST-01,2026-07-29 20:25:00,Critical,Software Bug,Active,1440
INC-003687,US-WEST-01,2026-07-16 08:20:00,Critical,Fiber Break,Active,180
INC-003688,US-WEST-01,2026-07-19 19:00:00,Major,BGP Route,Active,180
INC-003689,ASIA-PAC,2026-07-29 17:00:00,Warning,Hardware Fault,Active,1200
INC-003690,EMEA-WEST,2026-07-28 02:30:00,Warning,Power Outage,Active,120
INC-003691,EMEA-WEST,2026-07-31 16:15:00,Warning,Power Outage,Resolved,1200
INC-003692,US-SOUTH-01,2026-07-31 04:30:00,Major,BGP Route,Resolved,600
INC-003693,EMEA-WEST,2026-07-23 13:30:00,Major,Scheduled UPS Test,Active,300
INC-003694,US-WEST-01,2026-07-12 01:25:00,Major,Hardware Fault,Active,180
INC-003695,US-SOUTH-01,2026-07-11 00:10:00,Minor,Configuration Error,Active,120
INC-003696,ASIA-PAC,2026-07-15 02:20:00,Major,Fiber Break,Active,360
INC-003697,ASIA-PAC,2026-07-30 07:40:00,Critical,BGP Route,Active,180
INC-003698,US-EAST-01,2026-07-20 19:20:00,Major,BGP Route,Active,180
INC-003699,US-WEST-01,2026-07-18 00:35:00,Minor,Configuration Error,Active,120
INC-003700,US-EAST-01,2026-07-22 10:35:00,Critical,Power Outage,Active,180
INC-003701,US-SOUTH-01,2026-07-15 10:00:00,Warning,Software Bug,Active,1200
INC-003702,US-EAST-01,2026-07-24 12:45:00,Minor,Fiber Break,Resolved,150
INC-003703,ASIA-PAC,2026-07-24 04:20:00,Minor,Fiber Backbone,Resolved,300
